product_id,merchant_title,shopify_variant_title,fresh_missing_required_attrs,current_sizes,current_age_group,current_gender,suggested_sizes,suggested_age_group,suggested_gender,decision_state,selected_for_apply,decision_reasons,write_scope_if_approved,rollback_required_before_write
online:pt:BR:1183C468020-9,Onitsuka Tiger Mexico 66 SD Metallic Series Metropolis Cream Cinza,42.5,,42.5,adult,unisex,42.5,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078391670,Polo Skims Baby Tee Worn in Jersey Light Heather Grey Cinza,XS/PP,age group; gender; size,,,,XS/PP,kids,unisex,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078391690,Polo Skims Baby Tee Worn in Jersey Light Heather Grey Cinza,M/M,age group; gender; size,,,,M/M,kids,unisex,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078391700,Polo Skims Baby Tee Worn in Jersey Light Heather Grey Cinza,L/G,age group; gender; size,,,,L/G,kids,unisex,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078391710,Polo Skims Baby Tee Worn in Jersey Light Heather Grey Cinza,XL/GG,age group; gender; size,,,,XL/GG,kids,unisex,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078391720,Polo Skims Baby Tee Worn in Jersey Light Heather Grey Cinza,XXL/GGG,age group; gender; size,,,,XXL/GGG,kids,unisex,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078391730,Polo Skims Baby Tee Worn in Jersey Light Heather Grey Cinza,XXXL/2GG,age group; gender; size,,,,XXXL/2GG,kids,unisex,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLPTMCS-1,Polo Slyce On Season TM Verde,M,,M,adult,unisex,M,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLPTMCS-2,Polo Slyce On Season TM Verde,G/L,,G/L,adult,unisex,G/L,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLFTPVNV-1,Pulôver Slyce Frenchterry Zipper Azul Marinho,M,,M,adult,unisex,M,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLFTPVOW-1,Pulôver Slyce Frenchterry Zipper Off White,M,,M,adult,unisex,M,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLFTPVOW-2,Pulôver Slyce Frenchterry Zipper Off White,G/L,,G/L,adult,unisex,G/L,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:w6525r_01-3,"Short Alo Yoga 5"" Airbrush Double Up Azul Marinho",S/P,,S/P,adult,unisex,S/P,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:w6525r_01-4,"Short Alo Yoga 5"" Airbrush Double Up Azul Marinho",M/M,,M/M,adult,unisex,M/M,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:w6525r_01-5,"Short Alo Yoga 5"" Airbrush Double Up Azul Marinho",L/G,,L/G,adult,unisex,L/G,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST73,Shorts Saint Studio Everywear Caqui Bege,36,,36,adult,unisex,36,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST74,Shorts Saint Studio Everywear Caqui Bege,38,,38,adult,unisex,38,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST75,Shorts Saint Studio Everywear Caqui Bege,40,,40,adult,unisex,40,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST76,Shorts Saint Studio Everywear Caqui Bege,42,,42,adult,unisex,42,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST77,Shorts Saint Studio Everywear Caqui Bege,44,,44,adult,unisex,44,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST78,Shorts Saint Studio Everywear Preto,36,,36,adult,unisex,36,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST79,Shorts Saint Studio Everywear Preto,38,,38,adult,unisex,38,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST80,Shorts Saint Studio Everywear Preto,40,,40,adult,unisex,40,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST81,Shorts Saint Studio Everywear Preto,42,,42,adult,unisex,42,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:ST82,Shorts Saint Studio Everywear Preto,44,,44,adult,unisex,44,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLFTSVOW-1,Shorts Slyce Frenchterry Off White,P/S,,P/S,adult,unisex,P/S,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLFTSVOW-2,Shorts Slyce Frenchterry Off White,M,,M,adult,unisex,M,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLFTSVOW-3,Shorts Slyce Frenchterry Off White,G/L,,G/L,adult,unisex,G/L,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLSTMCS-1,Shorts Slyce On Season TM Verde,M,,M,adult,unisex,M,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:SLSTMCS-2,Shorts Slyce On Season TM Verde,G/L,,G/L,adult,unisex,G/L,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-601,Slide Nike Mind 001 'Team Red' Vermelho,38,,38,adult,unisex,38,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-602,Slide Nike Mind 001 'Team Red' Vermelho,39,,39,adult,unisex,39,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-603,Slide Nike Mind 001 'Team Red' Vermelho,40,,40,adult,unisex,40,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-604,Slide Nike Mind 001 'Team Red' Vermelho,41,,41,adult,unisex,41,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-605,Slide Nike Mind 001 'Team Red' Vermelho,42,,42,adult,unisex,42,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-606,Slide Nike Mind 001 'Team Red' Vermelho,43,,43,adult,unisex,43,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-607,Slide Nike Mind 001 'Team Red' Vermelho,44,,44,adult,unisex,44,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-608,Slide Nike Mind 001 'Team Red' Vermelho,45,,45,adult,unisex,45,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-609,Slide Nike Mind 001 'Team Red' Vermelho,46,,46,adult,unisex,46,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-37,Slide Nike Mind 001 Geode Teal Verde,37,,37,adult,unisex,37,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-38,Slide Nike Mind 001 Geode Teal Verde,38,,38,adult,unisex,38,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-39,Slide Nike Mind 001 Geode Teal Verde,39,,39,adult,unisex,39,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-40,Slide Nike Mind 001 Geode Teal Verde,40,,40,adult,unisex,40,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-41,Slide Nike Mind 001 Geode Teal Verde,41,,41,adult,unisex,41,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-42,Slide Nike Mind 001 Geode Teal Verde,42,,42,adult,unisex,42,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-43,Slide Nike Mind 001 Geode Teal Verde,43,,43,adult,unisex,43,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-301-44,Slide Nike Mind 001 Geode Teal Verde,44,,44,adult,unisex,44,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:HQ4307-100-34,Slide Nike Mind 001 Sail Bege,34,,34,adult,unisex,34,adult,unisex,skipped_not_freshly_missing_target_attrs,False,fresh status does not currently flag target attrs,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
